"candidateKey","stage","geometryKey","a","c","system","budget","parameters","parameterKey","norm","numeratorRy","analyticKineticRy","correctionRy","roughCorrectionErrorRy","singleParticleRy","totalRy","elapsedSeconds","workerKernel","status","source","started","completed"
"5.|2.::X::2000000::0.6472617609175176","X-initial-grid","5.|2.",5,2,"X",2000000,"{0.6472617609175176}","0.6472617609175176",0.11093828936413082,-0.23797837151389328,0.4813244576766792,-1.663817430466025,0.004660406203284009,3.556637887159965,1.89282045669394,555.576848,22,"complete","parallel-pattern-search-remaining","2026-08-01T13:19:24","2026-08-01T13:28:40"
"3.|1.::X::2000000::0.607236891368285","X-initial-grid","3.|1.",3,1,"X",2000000,"{0.607236891368285}","0.607236891368285",0.2765206450110019,-0.8654158414617543,0.4236374311941459,-2.7060234352750547,0.004527565724423671,13.745306096223288,11.039282660948233,555.2905536999999,25,"complete","parallel-pattern-search-remaining","2026-08-01T13:19:27","2026-08-01T13:28:42"
"3.|1.::X::2000000::0.6566631499680291","X-initial-grid","3.|1.",3,1,"X",2000000,"{0.6566631499680291}","0.6566631499680291",0.25348726069887706,-0.8119739970874816,0.4954083480797956,-2.7078058680856585,0.004844228632579597,13.745306096223288,11.03750022813763,566.43899,19,"complete","parallel-pattern-search-remaining","2026-08-01T13:28:32","2026-08-01T13:37:59"
"3.|1.::X::2000000::0.7060894085677732","X-initial-grid","3.|1.",3,1,"X",2000000,"{0.7060894085677732}","0.7060894085677732",0.23286548248378441,-0.7644214777778886,0.5727926327665576,-2.7098814227629866,0.005191791828027179,13.745306096223288,11.035424673460302,566.2444006,24,"complete","parallel-pattern-search-remaining","2026-08-01T13:28:33","2026-08-01T13:37:59"
"3.|1.::X::2000000::0.7555156671675174","X-initial-grid","3.|1.",3,1,"X",2000000,"{0.7555156671675174}","0.7555156671675174",0.21435985714383085,-0.7198182450874324,0.6557902852544318,-2.7021996606170564,0.005491909699692887,13.745306096223288,11.043106435606232,568.3459487,26,"complete","parallel-pattern-search-remaining","2026-08-01T13:28:33","2026-08-01T13:38:01"
"3.|1.::X::2000000::0.8049419257672615","X-initial-grid","3.|1.",3,1,"X",2000000,"{0.8049419257672615}","0.8049419257672615",0.1977194620057519,-0.6794830705626347,0.7444013055434182,-2.6922005528152075,0.005867114048783243,13.745306096223288,11.05310554340808,567.6085521,21,"complete","parallel-pattern-search-remaining","2026-08-01T13:28:37","2026-08-01T13:38:05"
"7.|1.::X::2000000::0.655611891368285","X-initial-grid","7.|1.",7,1,"X",2000000,"{0.655611891368285}","0.655611891368285",0.15333909661165646,-0.40674350538576526,0.49382340941668773,-2.158751924425769,0.005347621817458934,12.370319089318805,10.211567164893037,567.3028733,20,"complete","parallel-pattern-search-remaining","2026-08-01T13:28:38","2026-08-01T13:38:06"
"7.|1.::X::2000000::0.7089756499680291","X-initial-grid","7.|1.",7,1,"X",2000000,"{0.7089756499680291}","0.7089756499680291",0.13689925839978706,-0.37539312490887683,0.5774849470044525,-2.164627240430602,0.005797941145548997,12.370319089318805,10.205691848888204,568.5337853000001,23,"complete","parallel-pattern-search-remaining","2026-08-01T13:28:39","2026-08-01T13:38:07"
"7.|1.::X::2000000::0.7623394085677733","X-initial-grid","7.|1.",7,1,"X",2000000,"{0.7623394085677733}","0.7623394085677733",0.1226860361579315,-0.3474908191617067,0.6676898450739422,-2.164668506730562,0.006276453207963982,12.370319089318805,10.205650582588243,569.2697659,22,"complete","parallel-pattern-search-remaining","2026-08-01T13:28:40","2026-08-01T13:38:09"
"7.|1.::X::2000000::0.8157031671675175","X-initial-grid","7.|1.",7,1,"X",2000000,"{0.8157031671675175}","0.8157031671675175",0.11041545362973536,-0.32212535454622204,0.7644381036251566,-2.1529556483982675,0.006742391957651562,12.370319089318805,10.217363440920538,570.4223172,25,"complete","parallel-pattern-search-remaining","2026-08-01T13:28:42","2026-08-01T13:38:13"
"10.|1.::X::2000000::0.652924391368285","X-initial-grid","10.|1.",10,1,"X",2000000,"{0.652924391368285}","0.652924391368285",0.12037400852553158,-0.29751858233808326,0.48978312190258805,-1.9818350121315453,0.005624527684822222,12.060947012765295,10.07911200063375,467.32391,24,"complete","parallel-pattern-search-remaining","2026-08-01T13:37:59","2026-08-01T13:45:46"
"7.|1.::X::2000000::0.8690669257672615","X-initial-grid","7.|1.",7,1,"X",2000000,"{0.8690669257672615}","0.8690669257672615",0.09967982321045839,-0.2997452568327763,0.8677297226580954,-2.1393508196088287,0.007223007167335142,12.370319089318805,10.230968269709976,469.4980286,19,"complete","parallel-pattern-search-remaining","2026-08-01T13:37:59","2026-08-01T13:45:48"
"10.|1.::X::2000000::0.7060693999680291","X-initial-grid","10.|1.",10,1,"X",2000000,"{0.7060693999680291}","0.7060693999680291",0.10654814699031528,-0.27313667736487535,0.5727601705429265,-1.9907445461529174,0.006165519113785609,12.060947012765295,10.070202466612377,467.4595724,26,"complete","parallel-pattern-search-remaining","2026-08-01T13:38:01","2026-08-01T13:45:49"
"10.|1.::X::2000000::0.8123594171675174","X-initial-grid","10.|1.",10,1,"X",2000000,"{0.8123594171675174}","0.8123594171675174",0.08467326461222774,-0.2327892413780055,0.7581837429235709,-1.991081239879374,0.0072434530458155766,12.060947012765295,10.06986577288592,466.2156601,20,"complete","parallel-pattern-search-remaining","2026-08-01T13:38:06","2026-08-01T13:45:52"
"10.|1.::X::2000000::0.7592144085677732","X-initial-grid","10.|1.",10,1,"X",2000000,"{0.7592144085677732}","0.7592144085677732",0.09476976759722358,-0.25201959828144804,0.6622270442165875,-1.9970556011998748,0.006660684939007259,12.060947012765295,10.06389141156542,466.9965667,21,"complete","parallel-pattern-search-remaining","2026-08-01T13:38:05","2026-08-01T13:45:52"
"10.|1.::X::2000000::0.8655044257672615","X-initial-grid","10.|1.",10,1,"X",2000000,"{0.8655044257672615}","0.8655044257672615",0.07591517583021953,-0.21514831575149296,0.8606302666638771,-1.9734317426590193,0.007745556412302798,12.060947012765295,10.087515270106277,465.65890709999996,23,"complete","parallel-pattern-search-remaining","2026-08-01T13:38:07","2026-08-01T13:45:53"
"5.|0.5::X::2000000::0.7209392140222256","X-half-step-refinement","5.|0.5",5,0.5,"X",2000000,"{0.7209392140222256}","0.7209392140222256",0.26260023979235925,-1.017137571763448,0.5971388491396598,-3.2761918552333045,0.006199092301444622,48.24378805106118,44.96759619582787,541.9697982,19,"complete","parallel-pattern-search-remaining","2026-08-01T13:45:53","2026-08-01T13:54:55"
"5.|2.::X::2000000::0.6260896472426455","X-half-step-refinement","5.|2.",5,2,"X",2000000,"{0.6260896472426455}","0.6260896472426455",0.11705949765467877,-0.24798051390612696,0.4503509408461006,-1.6680633602101056,0.004509559318557322,3.556637887159965,1.8885745269498593,543.5495936,24,"complete","parallel-pattern-search-remaining","2026-08-01T13:45:53","2026-08-01T13:54:57"
"3.|1.::X::2000000::0.7308025378676453","X-half-step-refinement","3.|1.",3,1,"X",2000000,"{0.7308025378676453}","0.7308025378676453",0.22337111256484643,-0.7417962739208167,0.6135897880353556,-2.7073242970635727,0.0053487043680714,13.745306096223288,11.037981799159716,544.3118818,26,"complete","parallel-pattern-search-remaining","2026-08-01T13:45:53","2026-08-01T13:54:58"
"5.|0.5::X::2000000::0.7809392140222257","X-half-step-refinement","5.|0.5",5,0.5,"X",2000000,"{0.7809392140222257}","0.7809392140222257",0.2400070116406179,-0.9567106826213968,0.7006683354461908,-3.285509718609821,0.006640775834309401,48.24378805106118,44.95827833245136,544.6911167000001,20,"complete","parallel-pattern-search-remaining","2026-08-01T13:45:53","2026-08-01T13:54:58"
"5.|1.5::X::2000000::0.6786482409926454","X-half-step-refinement","5.|1.5",5,1.5,"X",2000000,"{0.6786482409926454}","0.6786482409926454",0.1326080608280614,-0.32490910990719024,0.5291362131027708,-1.921009787663087,0.005001352572334034,6.002081497784447,4.0810717101213605,544.7073141999999,21,"complete","parallel-pattern-search-remaining","2026-08-01T13:45:53","2026-08-01T13:54:58"
"5.|2.::X::2000000::0.5837454198929014","X-half-step-refinement","5.|2.",5,2,"X",2000000,"{0.5837454198929014}","0.5837454198929014",0.1307933454451575,-0.2691928027715664,0.391493901738113,-1.6666597593320571,0.004198777090685778,3.556637887159965,1.8899781278279078,545.2553657999999,23,"complete","parallel-pattern-search-remaining","2026-08-01T13:45:53","2026-08-01T13:54:58"
"3.|1.::X::2000000::0.6813762792679012","X-half-step-refinement","3.|1.",3,1,"X",2000000,"{0.6813762792679012}","0.6813762792679012",0.24288542242230038,-0.7874248958920066,0.5333988194480376,-2.7085614762296735,0.005015779054562009,13.745306096223288,11.036744619993614,546.3803129,25,"complete","parallel-pattern-search-remaining","2026-08-01T13:45:53","2026-08-01T13:55:00"
"5.|1.5::X::2000000::0.7245471558423896","X-half-step-refinement","5.|1.5",5,1.5,"X",2000000,"{0.7245471558423896}","0.7245471558423896",0.11975320035842953,-0.3025390746124331,0.6031305697718133,-1.9232242475267052,0.005433340020887706,6.002081497784447,4.078857250257742,547.4853353999999,22,"complete","parallel-pattern-search-remaining","2026-08-01T13:45:53","2026-08-01T13:55:01"
"7.|1.::X::2000000::0.7356575292679012","X-half-step-refinement","7.|1.",7,1,"X",2000000,"{0.7356575292679012}","0.7356575292679012",0.12954899536470962,-0.36087423083155873,0.6217694759789818,-2.163850202626911,0.006004683641240545,12.370319089318805,10.206468886691894,376.4531105,19,"complete","parallel-pattern-search-remaining","2026-08-01T13:54:55","2026-08-01T14:01:12"
"7.|1.::X::2000000::0.7890212878676454","X-half-step-refinement","7.|1.",7,1,"X",2000000,"{0.7890212878676454}","0.7890212878676454",0.11634661038543265,-0.3346753893282992,0.7152460542893339,-2.1612914590906236,0.006522647665830447,12.370319089318805,10.209027630228181,376.6976487,24,"complete","parallel-pattern-search-remaining","2026-08-01T13:54:57","2026-08-01T14:01:14"
"10.|1.::X::2000000::0.7326419042679012","X-half-step-refinement","10.|1.",10,1,"X",2000000,"{0.7326419042679012}","0.7326419042679012",0.10041979033036273,-0.2623380285115226,0.6166823792505918,-1.9957312460764332,0.006440734482495903,12.060947012765295,10.065215766688862,376.0207909,26,"complete","parallel-pattern-search-remaining","2026-08-01T13:54:58","2026-08-01T14:01:14"
"10.|1.::X::2000000::0.7857869128676452","X-half-step-refinement","10.|1.",10,1,"X",2000000,"{0.7857869128676452}","0.7857869128676452",0.08953519138457318,-0.24253669772465497,0.7093941654409139,-1.9994479554510485,0.006947215249247672,12.060947012765295,10.061499057314247,376.7440349,20,"complete","parallel-pattern-search-remaining","2026-08-01T13:54:58","2026-08-01T14:01:15"
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.3712859721644617|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.3712859721644617, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.3712859721644617|2.3827235819174315",0.0005836462824071054,-0.0039725127172012585,,-6.806370291296311,0.02424906059668942,96.48757610212236,89.68120581082604,10052.8429884,24,"complete","parallel-pattern-search-remaining","2026-08-01T14:01:15","2026-08-01T16:48:48"
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.577484752352676, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.577484752352676|2.3827235819174315",0.0005653888989679413,-0.0038311999220459157,,-6.7762206315677105,0.023619912783987392,96.48757610212236,89.71135547055465,10066.5309665,19,"complete","parallel-pattern-search-remaining","2026-08-01T14:01:15","2026-08-01T16:49:02"
"5.|0.5::XX::1000000::0.8463776986063983|0.21332841922907436|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.8463776986063983, 0.21332841922907436, 2.577484752352676, 2.3827235819174315}","0.8463776986063983|0.21332841922907436|2.577484752352676|2.3827235819174315",0.00042699173691313326,-0.0028756325676140173,,-6.7346328254568375,0.025023846243843677,96.48757610212236,89.75294327666552,10081.7807495,21,"complete","parallel-pattern-search-remaining","2026-08-01T14:01:15","2026-08-01T16:49:17"
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.577484752352676|2.1444512237256883","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.577484752352676, 2.1444512237256883}","0.7556943737557128|0.21332841922907436|2.577484752352676|2.1444512237256883",0.0009216025813639182,-0.006195491541890998,,-6.722519735917007,0.022365474051668822,96.48757610212236,89.76505636620536,10084.4502656,26,"complete","parallel-pattern-search-remaining","2026-08-01T14:01:15","2026-08-01T16:49:20"
"5.|0.5::XX::1000000::0.6650110489050273|0.21332841922907436|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.6650110489050273, 0.21332841922907436, 2.577484752352676, 2.3827235819174315}","0.6650110489050273|0.21332841922907436|2.577484752352676|2.3827235819174315",0.0007524696175280658,-0.005079510650885233,,-6.750452819041263,0.021914190308197596,96.48757610212236,89.7371232830811,10099.5773832,20,"complete","parallel-pattern-search-remaining","2026-08-01T14:01:15","2026-08-01T16:49:35"
"5.|0.5::XX::1000000::0.7556943737557128|0.26666052403634294|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.26666052403634294, 2.577484752352676, 2.3827235819174315}","0.7556943737557128|0.26666052403634294|2.577484752352676|2.3827235819174315",0.00046978480810839324,-0.0031633483130855196,,-6.73361134393184,0.02430023231940478,96.48757610212236,89.75396475819052,10100.8932668,23,"complete","parallel-pattern-search-remaining","2026-08-01T14:01:15","2026-08-01T16:49:36"
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.78368353254089|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.78368353254089, 2.3827235819174315}","0.7556943737557128|0.21332841922907436|2.78368353254089|2.3827235819174315",0.0005576549220165574,-0.0037081118381437597,,-6.649473880253247,0.022746389854404914,96.48757610212236,89.83810222186912,10134.6471447,25,"complete","parallel-pattern-search-remaining","2026-08-01T14:01:15","2026-08-01T16:50:10"
"5.|0.5::XX::1000000::0.7556943737557128|0.15999631442180579|2.577484752352676|2.3827235819174315","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.15999631442180579, 2.577484752352676, 2.3827235819174315}","0.7556943737557128|0.15999631442180579|2.577484752352676|2.3827235819174315",0.0006811911467099164,-0.004627160157990476,,-6.7927485263705885,0.022798240427397,96.48757610212236,89.69482757575177,10147.2377005,22,"complete","parallel-pattern-search-remaining","2026-08-01T14:01:15","2026-08-01T16:50:23"
"5.|0.5::XX::1000000::0.7556943737557128|0.21332841922907436|2.577484752352676|2.6209959401091747","XX-initial-stencil","5.|0.5",5,0.5,"XX",1000000,"{0.7556943737557128, 0.21332841922907436, 2.577484752352676, 2.6209959401091747}","0.7556943737557128|0.21332841922907436|2.577484752352676|2.6209959401091747",0.0003542033953221843,-0.0024017652570499978,,-6.780751649388753,0.024585045977541586,96.48757610212236,89.70682445273361,10051.2453515,24,"complete","parallel-pattern-search-remaining","2026-08-01T16:48:48","2026-08-01T19:36:20"
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.858881236727677, 1.953280222542432}","0.6077939831307123|0.004089211802105613|2.858881236727677|1.953280222542432",0.0014596183320508195,-0.00583024426011142,,-3.9943621781727723,0.01547939148557411,12.004162995568894,8.009800817396123,10063.106549799999,19,"complete","parallel-pattern-search-remaining","2026-08-01T16:49:02","2026-08-01T19:36:45"
"5.|1.5::XX::1000000::0.6807292611063978|0.004089211802105613|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6807292611063978, 0.004089211802105613, 2.858881236727677, 1.953280222542432}","0.6807292611063978|0.004089211802105613|2.858881236727677|1.953280222542432",0.0010177945878517656,-0.00405665926527245,,-3.9857347579679536,0.016782398536764876,12.004162995568894,8.01842823760094,10069.2039229,26,"complete","parallel-pattern-search-remaining","2026-08-01T16:49:20","2026-08-01T19:37:09"
"5.|1.5::XX::1000000::0.5348587051550269|0.004089211802105613|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.5348587051550269, 0.004089211802105613, 2.858881236727677, 1.953280222542432}","0.5348587051550269|0.004089211802105613|2.858881236727677|1.953280222542432",0.0021247378267854203,-0.008400343297283171,,-3.9535905048540996,0.014216126834533696,12.004162995568894,8.050572490714794,10075.8209195,21,"complete","parallel-pattern-search-remaining","2026-08-01T16:49:17","2026-08-01T19:37:13"
"5.|1.5::XX::1000000::0.6077939831307123|0.001|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.001, 2.858881236727677, 1.953280222542432}","0.6077939831307123|0.001|2.858881236727677|1.953280222542432",0.0014834758052109354,-0.005949504320154078,,-4.010516584938921,0.015546810037965948,12.004162995568894,7.993646410629973,10102.303771300001,20,"complete","parallel-pattern-search-remaining","2026-08-01T16:49:35","2026-08-01T19:37:57"
"5.|1.5::XX::1000000::0.6077939831307123|0.024089211802105614|2.858881236727677|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.024089211802105614, 2.858881236727677, 1.953280222542432}","0.6077939831307123|0.024089211802105614|2.858881236727677|1.953280222542432",0.001296813027447568,-0.005167938169814418,,-3.985106611695698,0.01571720164309302,12.004162995568894,8.019056383873195,10103.469915399999,23,"complete","parallel-pattern-search-remaining","2026-08-01T16:49:36","2026-08-01T19:38:00"
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.6301707377894625|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.6301707377894625, 1.953280222542432}","0.6077939831307123|0.004089211802105613|2.6301707377894625|1.953280222542432",0.0012423059088235943,-0.0049677243250086465,,-3.9987931231147806,0.01601947561709745,12.004162995568894,8.005369872454114,10137.9543906,25,"complete","parallel-pattern-search-remaining","2026-08-01T16:50:10","2026-08-01T19:39:08"
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|3.087591735665891|1.953280222542432","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 3.087591735665891, 1.953280222542432}","0.6077939831307123|0.004089211802105613|3.087591735665891|1.953280222542432",0.001748194908106069,-0.006947836421029485,,-3.9742916472377328,0.015109104435627059,12.004162995568894,8.029871348331161,10146.8222865,22,"complete","parallel-pattern-search-remaining","2026-08-01T16:50:23","2026-08-01T19:39:30"
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.858881236727677|1.7579522002881887","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.858881236727677, 1.7579522002881887}","0.6077939831307123|0.004089211802105613|2.858881236727677|1.7579522002881887",0.0027081332689481243,-0.01079211454694876,,-3.985075133005018,0.014715537258642698,12.004162995568894,8.019087862563875,10046.816436000001,24,"complete","parallel-pattern-search-remaining","2026-08-01T19:36:20","2026-08-01T22:23:46"
"5.|1.5::XX::1000000::0.6077939831307123|0.004089211802105613|2.858881236727677|2.1486082447966752","XX-initial-stencil","5.|1.5",5,1.5,"XX",1000000,"{0.6077939831307123, 0.004089211802105613, 2.858881236727677, 2.1486082447966752}","0.6077939831307123|0.004089211802105613|2.858881236727677|2.1486082447966752",0.0008151153193990508,-0.0032299153681379805,,-3.96252565896965,0.01620959375635419,12.004162995568894,8.041637336599244,10044.5427864,19,"complete","parallel-pattern-search-remaining","2026-08-01T19:36:45","2026-08-01T22:24:10"
"5.|2.::XX::1000000::0.5874814831307124|0.010584384475523713|3.0205999867276767|1.8743739725424318","XX-initial-stencil","5.|2.",5,2,"XX",1000000,"{0.5874814831307124, 0.010584384475523713, 3.0205999867276767, 1.8743739725424318}","0.5874814831307124|0.010584384475523713|3.0205999867276767|1.8743739725424318",0.0013408085883663068,-0.004620565438377795,,-3.4461037007584143,0.014786720634652417,7.11327577431993,3.6671720735615154,10065.9925115,26,"complete","parallel-pattern-search-remaining","2026-08-01T19:37:09","2026-08-01T22:24:55"
"5.|2.::XX::1000000::0.5169837051550269|0.010584384475523713|3.0205999867276767|1.8743739725424318","XX-initial-stencil","5.|2.",5,2,"XX",1000000,"{0.5169837051550269, 0.010584384475523713, 3.0205999867276767, 1.8743739725424318}","0.5169837051550269|0.010584384475523713|3.0205999867276767|1.8743739725424318",0.002009744304172877,-0.006868094983178749,,-3.417397411659966,0.013481607292223167,7.11327577431993,3.695878362659964,10088.0626722,21,"complete","parallel-pattern-search-remaining","2026-08-01T19:37:13","2026-08-01T22:25:21"
"5.|2.::XX::1000000::0.5874814831307124|0.001|3.0205999867276767|1.8743739725424318","XX-initial-stencil","5.|2.",5,2,"XX",1000000,"{0.5874814831307124, 0.001, 3.0205999867276767, 1.8743739725424318}","0.5874814831307124|0.001|3.0205999867276767|1.8743739725424318",0.001428634327765687,-0.004943916383263904,,-3.460589100498476,0.014648484842634523,7.11327577431993,3.652686673821454,10087.1898767,23,"complete","parallel-pattern-search-remaining","2026-08-01T19:38:00","2026-08-01T22:26:07"
"5.|2.::XX::1000000::0.6579792611063978|0.010584384475523713|3.0205999867276767|1.8743739725424318","XX-initial-stencil","5.|2.",5,2,"XX",1000000,"{0.6579792611063978, 0.010584384475523713, 3.0205999867276767, 1.8743739725424318}","0.6579792611063978|0.010584384475523713|3.0205999867276767|1.8743739725424318",0.0009070327129440918,-0.0031081647400118513,,-3.426739406038858,0.01584384453564885,7.11327577431993,3.6865363682810717,10099.174491200001,20,"complete","parallel-pattern-search-remaining","2026-08-01T19:37:57","2026-08-01T22:26:17"
"5.|2.::XX::1000000::0.5874814831307124|0.030584384475523713|3.0205999867276767|1.8743739725424318","XX-initial-stencil","5.|2.",5,2,"XX",1000000,"{0.5874814831307124, 0.030584384475523713, 3.0205999867276767, 1.8743739725424318}","0.5874814831307124|0.030584384475523713|3.0205999867276767|1.8743739725424318",0.0011716539503579195,-0.0040370699286006425,,-3.4456162823224292,0.01504917640615167,7.11327577431993,3.6676594919975005,10140.1519722,25,"complete","parallel-pattern-search-remaining","2026-08-01T19:39:08","2026-08-01T22:28:08"
"5.|2.::XX::1000000::0.5874814831307124|0.010584384475523713|2.7789519877894624|1.8743739725424318","XX-initial-stencil","5.|2.",5,2,"XX",1000000,"{0.5874814831307124, 0.010584384475523713, 2.7789519877894624, 1.8743739725424318}","0.5874814831307124|0.010584384475523713|2.7789519877894624|1.8743739725424318",0.0010734578847879672,-0.003682854509990903,,-3.4308327901642386,0.015342560876494115,7.11327577431993,3.682442984155691,10121.742820200001,22,"complete","parallel-pattern-search-remaining","2026-08-01T19:39:30","2026-08-01T22:28:11"
"5.|2.::XX::1000000::0.5874814831307124|0.010584384475523713|3.262247985665891|1.8743739725424318","XX-initial-stencil","5.|2.",5,2,"XX",1000000,"{0.5874814831307124, 0.010584384475523713, 3.262247985665891, 1.8743739725424318}","0.5874814831307124|0.010584384475523713|3.262247985665891|1.8743739725424318",0.0017145111280334239,-0.005882900375743489,,-3.4312407073678695,0.01430740337718069,7.11327577431993,3.6820350669520603,10070.50353,24,"complete","parallel-pattern-search-remaining","2026-08-01T22:23:46","2026-08-02T01:11:37"
"5.|2.::XX::1000000::0.5874814831307124|0.010584384475523713|3.0205999867276767|1.6869365752881886","XX-initial-stencil","5.|2.",5,2,"XX",1000000,"{0.5874814831307124, 0.010584384475523713, 3.0205999867276767, 1.6869365752881886}","0.5874814831307124|0.010584384475523713|3.0205999867276767|1.6869365752881886",0.00259833073237212,-0.008972090620040318,,-3.453021013937413,0.014148281300886318,7.11327577431993,3.6602547603825166,10056.0548861,19,"complete","parallel-pattern-search-remaining","2026-08-01T22:24:10","2026-08-02T01:11:46"
"5.|2.::XX::1000000::0.5874814831307124|0.010584384475523713|3.0205999867276767|2.061811369796675","XX-initial-stencil","5.|2.",5,2,"XX",1000000,"{0.5874814831307124, 0.010584384475523713, 3.0205999867276767, 2.061811369796675}","0.5874814831307124|0.010584384475523713|3.0205999867276767|2.061811369796675",0.0007206599202055623,-0.0024444346248945615,,-3.3919391884556407,0.01546891090979748,7.11327577431993,3.721336585864289,10070.2180986,26,"complete","parallel-pattern-search-remaining","2026-08-01T22:24:55","2026-08-02T01:12:45"
"3.|1.::XX::1000000::0.6533017956307122|0.0633070356251368|2.5421820179776766|2.2986903787924318","XX-initial-stencil","3.|1.",3,1,"XX",1000000,"{0.6533017956307122, 0.0633070356251368, 2.5421820179776766, 2.2986903787924318}","0.6533017956307122|0.0633070356251368|2.5421820179776766|2.2986903787924318",0.0012418766069777515,-0.0070057278567712085,,-5.641243113372146,0.01688856887142789,27.490612192446577,21.84936907907443,10084.5807915,21,"complete","parallel-pattern-search-remaining","2026-08-01T22:25:21","2026-08-02T01:13:26"
"3.|1.::XX::1000000::0.7316980111063976|0.0633070356251368|2.5421820179776766|2.2986903787924318","XX-initial-stencil","3.|1.",3,1,"XX",1000000,"{0.7316980111063976, 0.0633070356251368, 2.5421820179776766, 2.2986903787924318}","0.7316980111063976|0.0633070356251368|2.5421820179776766|2.2986903787924318",0.0009362059186241641,-0.005295178285798923,,-5.655997447207605,0.018153731399680482,27.490612192446577,21.834614745238973,10109.783821800002,20,"complete","parallel-pattern-search-remaining","2026-08-01T22:26:17","2026-08-02T01:14:46"
"3.|1.::XX::1000000::0.5749055801550268|0.0633070356251368|2.5421820179776766|2.2986903787924318","XX-initial-stencil","3.|1.",3,1,"XX",1000000,"{0.5749055801550268, 0.0633070356251368, 2.5421820179776766, 2.2986903787924318}","0.5749055801550268|0.0633070356251368|2.5421820179776766|2.2986903787924318",0.0016581292851671323,-0.009332643596649445,,-5.628417325557793,0.015948560156118764,27.490612192446577,21.862194866888785,10119.474940999999,23,"complete","parallel-pattern-search-remaining","2026-08-01T22:26:07","2026-08-02T01:14:47"
"3.|1.::XX::1000000::0.6533017956307122|0.0433070356251368|2.5421820179776766|2.2986903787924318","XX-initial-stencil","3.|1.",3,1,"XX",1000000,"{0.6533017956307122, 0.0433070356251368, 2.5421820179776766, 2.2986903787924318}","0.6533017956307122|0.0433070356251368|2.5421820179776766|2.2986903787924318",0.0013476107952679552,-0.007604065231023138,,-5.642627127746604,0.016767102035873793,27.490612192446577,21.847985064699973,10158.2152628,25,"complete","parallel-pattern-search-remaining","2026-08-01T22:28:08","2026-08-02T01:17:27"
